GEOID,geoName,geoRegion,geoLON,geoLAT,ISO3,2/14/2020,2/15/2020,2/16/2020,2/17/2020,2/18/2020,2/19/2020,2/20/2020,2/21/2020,2/22/2020,2/23/2020,2/24/2020,2/25/2020,2/26/2020,2/27/2020,2/28/2020,2/29/2020,3/1/2020,3/2/2020,3/3/2020,3/4/2020,3/5/2020,3/6/2020,3/7/2020,3/8/2020,3/9/2020,3/10/2020,3/11/2020,3/12/2020,3/13/2020,3/14/2020,3/15/2020,3/16/2020,3/17/2020,3/18/2020,3/19/2020,3/20/2020,3/21/2020,3/22/2020,3/23/2020,3/24/2020,3/25/2020,3/26/2020,3/27/2020,3/28/2020,3/29/2020,3/30/2020,3/31/2020,4/1/2020,4/2/2020,4/3/2020,4/4/2020,4/5/2020,4/6/2020,4/7/2020,4/8/2020,4/9/2020,4/10/2020,4/11/2020,4/12/2020,4/13/2020,4/14/2020,4/15/2020,4/16/2020,4/17/2020,4/18/2020,4/19/2020,4/20/2020,4/21/2020,4/22/2020,4/23/2020,4/24/2020,4/25/2020,4/26/2020,4/27/2020,4/28/2020,4/29/2020,4/30/2020,5/1/2020,5/2/2020,5/3/2020,5/4/2020,5/5/2020,5/6/2020,5/7/2020,5/8/2020,5/9/2020,5/10/2020,5/11/2020,5/12/2020,5/13/2020,5/14/2020,5/15/2020,5/16/2020,5/17/2020,5/18/2020,5/19/2020,5/20/2020,5/21/2020,5/22/2020,5/23/2020,5/24/2020,5/25/2020,5/26/2020,5/27/2020,5/28/2020,5/29/2020,5/30/2020,5/31/2020,6/1/2020,6/2/2020,6/3/2020,6/4/2020,6/5/2020,6/6/2020,6/7/2020,6/8/2020,6/9/2020,6/10/2020,6/11/2020
35820,North Platte, NE,-100.78,41.23,USA,200,66,40,80,13,0,22,18,22,0,33,4,4,12,3,13,3,-6,9,5,0,-2,-3,11,-8,2,2,0,8,-2,-2,5,0,0,0,5,-5,-8,-8,-3,0,-3,-10,-3,7,-10,-16,-9,-5,-17,0,0,6,0,-6,-13,-15,-8,-31,0,22,18,0,0,8,-8,0,0,0,0,15,-7,0,0,-16,0,-9,9,8,0,0,15,6,6,-6,0,23,0,14,-4,9,0,-9,17,3,-12,-4,0,-4,-4,-5,5,0,0,4,4,8,-13,0,4,0,8,4,0,0,0,7,7,27
33540,Missoula, MT,-113.92,47.04,USA,200,58,66,42,23,15,13,14,8,13,10,13,5,7,0,4,1,-1,0,1,8,0,5,-2,-1,0,-1,6,1,0,-2,0,0,1,-10,-3,-4,0,0,-7,0,-8,-3,-7,-4,-4,-3,-9,4,0,-2,-2,0,-2,4,-1,5,2,-2,-1,-4,0,-5,-3,-4,1,0,1,-4,-3,-5,-5,1,-1,5,5,8,4,4,4,1,1,3,-1,1,8,2,3,2,0,-1,-1,4,-2,1,0,-2,-2,-1,-4,0,1,-3,-2,-5,1,-1,1,-1,1,9,3,4,4,3,-2,4,1,104
26300,Hot Springs, AR,-93.15,34.58,USA,200,138,66,20,13,9,16,14,24,8,6,8,4,8,8,2,-2,2,1,0,2,1,-1,9,1,-1,8,10,0,-4,-2,0,0,0,0,-3,-8,-13,-3,-2,-10,-18,-4,-3,1,-10,-5,-1,-10,2,0,2,-2,4,-2,-13,-4,-2,-16,5,-2,11,5,0,4,2,15,2,5,1,-1,10,3,9,4,1,-2,2,-1,10,-10,4,-2,2,5,-5,1,-5,10,-3,3,-3,5,-9,12,-1,2,2,0,8,5,3,-3,2,-2,2,2,1,-6,-1,-2,-2,1,-2,-2,-4,-4,-3,79
22900,Fort Smith, AR-OK,-94.57,35.19,USA,200,94,40,28,37,15,15,25,23,12,9,9,10,7,4,3,1,4,0,3,6,-2,-2,3,0,1,0,5,-1,-2,1,-3,0,-1,-4,-1,-3,-3,-1,0,0,-10,-1,0,-1,0,-2,-6,-3,-5,0,-6,0,-7,-7,6,3,-2,-4,3,0,1,0,9,-1,0,-3,1,0,-10,-3,-1,1,-1,-2,8,-4,-10,0,-3,8,1,-3,8,-3,3,4,-2,4,-10,5,6,2,1,-6,0,3,-1,3,-4,-7,0,-7,1,-2,-8,-8,5,7,-1,0,-3,8,1,5,-2,5,3,93
14020,Bloomington, IN,-86.68,39.23,USA,200,85,33,13,22,26,14,6,22,14,8,7,0,20,0,5,0,2,-5,0,11,2,9,4,2,0,10,0,3,-3,3,-1,3,-3,-10,-4,-16,-14,-3,-3,-13,-16,-19,-17,-13,-7,-8,0,-8,0,16,0,-16,-9,0,-22,0,0,0,0,0,0,0,11,-25,0,13,0,0,0,11,0,-11,11,-11,11,0,20,16,20,-6,0,-6,0,0,6,0,-6,19,0,5,-18,12,-6,6,0,5,0,0,5,0,5,-10,0,0,5,-23,-6,0,6,-6,6,12,-12,-6,-7,-8,-8,10
22540,Fond du Lac, WI,-88.49,43.75,USA,200,127,36,20,40,15,10,14,20,14,11,8,16,5,3,-2,7,0,0,8,-1,1,-4,-2,1,-1,-8,1,2,-3,-10,1,-7,-16,6,1,0,-3,-8,-3,7,0,-3,-3,1,0,-3,5,-9,-10,-9,-2,0,-2,-8,-9,-6,3,-3,0,0,-10,10,6,3,-6,-6,-3,-11,-8,4,0,11,-3,10,-3,-3,0,13,3,6,11,0,5,-10,0,-5,0,-9,9,5,0,0,2,5,5,-5,2,7,4,4,0,2,2,4,0,-4,2,-2,-6,4,-4,-2,0,-9,0,4,-2,35
16660,Charleston-Mattoon, IL,-88.23,39.42,USA,200,66,40,90,47,26,16,26,32,8,14,6,4,3,1,7,10,-4,0,0,0,-3,1,5,-6,-1,0,10,3,6,-7,-1,-1,-5,5,-3,-14,-12,-2,0,2,-14,-2,-16,0,0,0,3,-6,0,-3,3,0,-3,-3,0,0,-3,0,6,-13,0,-3,-3,0,3,3,3,0,0,-3,-3,0,-3,7,0,-3,3,7,-7,-3,0,-3,3,3,10,3,-3,0,0,9,-3,6,5,2,10,-2,-5,-2,-2,-5,2,-2,11,-11,11,-17,3,5,0,5,2,7,-2,4,0,-2,-15,35
26860,Indiana, PA,-79.09,40.65,USA,200,127,56,27,9,23,15,16,9,2,10,7,5,8,9,-3,-4,3,1,0,3,-3,4,9,-4,4,1,2,-5,2,1,2,1,0,-3,5,-1,-2,1,-7,0,-8,1,-7,0,-11,-5,-7,-2,-6,-11,-10,-2,0,-8,0,-9,0,-6,6,0,6,0,-13,6,9,0,0,0,3,0,-3,-9,-10,0,-11,0,0,-4,-19,-5,24,8,-4,4,11,10,3,0,11,-5,0,-6,0,-3,-13,10,0,-6,0,-3,7,-3,-15,8,0,10,9,11,-2,-12,3,0,0,3,-12,6,0,29
48940,Wilmington, OH,-83.81,39.41,USA,200,40,28,31,16,26,21,21,10,9,19,9,6,21,3,9,-1,10,-1,5,-1,5,5,-1,-2,1,-2,-8,-4,-9,0,-10,5,-7,5,-9,-3,-2,0,-4,6,-4,0,-2,6,-8,-6,-2,-12,-5,-8,-3,-6,-3,-14,-8,-9,4,0,4,12,3,20,5,-2,5,2,7,7,2,8,6,1,3,-1,-3,-6,4,7,3,-3,1,-1,-1,-5,-4,-4,2,4,2,-2,-4,-4,4,2,-13,2,0,8,0,0,-2,-4,2,0,4,0,-4,-4,6,2,6,-2,-4,2,-6,-2,-9,37
36700,Orangeburg, SC,-80.8,33.44,USA,200,100,107,46,40,25,27,2,15,5,12,14,19,10,7,5,-4,0,3,3,-3,2,-5,2,1,-1,-9,-6,-5,0,1,-3,-11,-8,-4,-4,4,1,-15,-9,-8,0,-4,-14,0,-8,-9,-9,-7,0,-7,-17,13,4,-4,4,0,-8,-14,14,4,4,0,7,0,0,-3,0,0,-12,8,11,6,3,12,-5,3,-9,3,-3,3,-3,0,12,0,0,10,9,-4,4,-2,11,-2,0,2,0,0,0,-2,-4,-7,-10,-5,2,5,-8,2,2,-8,8,7,-5,5,4,6,-6,9,0,45
43220,Shelton, WA,-123.19,47.35,USA,200,66,40,28,54,35,18,22,23,0,19,0,12,7,6,3,0,9,2,-5,0,-3,-3,6,-9,3,-10,0,-7,-3,0,-8,-14,0,29,0,-11,0,4,3,7,0,3,3,0,-6,0,-3,-40,-5,5,10,-5,0,0,10,4,0,-4,9,23,6,12,-2,0,-6,9,-2,2,-9,3,8,2,5,-13,0,-3,14,0,-2,-8,8,-5,5,-2,-5,2,5,0,0,-2,5,2,5,4,-2,0,-2,-7,-2,0,-11,0,0,0,-23,0,-8,-8,-9,4,-4,4,4,4,4,8,-3,23
23300,Freeport, IL,-89.66,42.35,USA,200,0,0,66,66,22,66,0,9,42,11,0,0,5,4,13,8,0,3,0,-11,4,11,-19,-9,13,11,7,0,0,-3,13,0,0,-3,9,-12,-3,3,-6,3,-7,-7,-8,8,-17,-15,10,0,-16,16,0,-5,0,-23,0,0,-6,0,-7,7,-15,8,0,0,0,0,0,7,-7,7,0,-24,0,24,6,-14,7,-15,8,7,6,12,0,0,0,5,5,-23,0,6,-13,13,11,0,0,-11,11,0,5,-5,0,10,4,9,4,-4,-4,0,-4,4,0,4,4,4,3,-3,-4,22
25580,Hastings, NE,-98.5,40.52,USA,200,0,100,0,50,46,31,16,14,18,10,18,11,3,3,9,0,3,3,2,-2,2,2,-2,8,0,0,5,7,-2,-2,0,2,-10,0,-5,-5,5,-14,-10,-7,-8,-18,-10,-5,5,-11,11,-11,0,0,-6,12,-6,-6,0,6,6,5,0,-11,-13,35,4,4,-14,0,5,4,4,8,11,-3,-8,0,4,-22,4,-4,4,-4,-5,5,-10,-11,-28,8,14,12,-6,6,-19,6,-6,6,0,-6,6,-6,13,0,-6,0,6,-6,6,6,5,0,5,-5,0,0,0,20,0,-4,-4,19
139,Montenegro,EURPOE,19.254,42.792,MNE,100,100,100,100,200,66,0,0,0,0,0,40,28,22,0,0,0,18,0,-18,18,0,0,0,0,-18,-22,-28,28,22,0,-22,-28,0,-40,0,0,0,40,0,0,0,0,-40,66,0,0,0,0,0,22,0,-22,0,0,0,-28,50,-50,0,0,28,0,0,-28,28,0,0,0,0,0,-66,0,0,0,-66,66,0,40,0,0,0,0,0,0,0,0,0,0,0,-40,0,-66,0,0,0,0,66,0,0,0,0,0,66,0,0,0,-28,0,0,0,-40,40,0,0,0,0,-40,2
30880,Logan, WV,-81.94,37.83,USA,100,200,40,50,18,15,25,10,18,8,0,14,23,19,0,8,7,-7,7,3,-7,10,3,6,3,0,-3,-3,3,-13,0,0,-7,3,7,-14,-8,0,-4,-4,-10,-5,0,0,0,5,0,-5,0,15,4,-14,0,-5,-5,5,0,5,-17,-6,0,6,-13,-7,-16,16,0,7,6,-14,0,-8,15,6,-6,-7,7,-7,14,6,17,0,-5,5,0,5,4,0,9,4,-4,0,0,-4,-9,4,9,0,-4,12,-8,4,-8,-14,14,8,0,-4,8,-4,0,-4,0,-4,-4,0,4,4,21
11620,Ardmore, OK,-97.29,34.25,USA,200,50,66,26,32,24,29,12,20,18,9,3,14,8,5,10,2,1,3,1,-7,-2,-1,-4,2,0,-2,2,0,-7,1,1,-9,-2,9,2,3,0,-3,1,-1,-5,0,1,-5,0,2,0,-5,-4,-9,-5,-3,7,-5,0,-11,-8,-4,2,4,2,-2,6,-2,4,0,-6,-4,2,2,6,1,-3,0,-4,6,0,0,0,3,0,5,-1,-1,0,0,0,-7,-6,-6,-4,4,-4,-7,-2,2,-5,0,-2,5,-2,0,2,-2,7,-2,2,14,-2,-4,11,11,0,-1,3,3,5,59
19060,Cumberland, MD-WV,-78.8,39.53,USA,200,66,73,63,38,17,16,14,14,24,11,9,5,12,3,4,-1,-2,-3,1,4,-2,0,-6,0,0,3,-6,-1,-1,2,-5,-1,-2,-3,0,0,-2,-1,-2,-6,0,7,-1,-4,6,-4,3,-5,0,-5,-2,-2,1,1,0,-9,0,2,0,3,-7,-1,-1,2,-1,1,-3,2,-2,0,1,0,-10,0,0,1,0,-5,-1,-1,0,-1,1,8,1,5,8,2,4,-1,3,6,4,1,1,3,-1,-1,0,-3,4,4,-1,0,2,0,0,0,0,0,4,0,0,4,-1,-4,2,122
35260,New Castle, PA,-80.33,40.99,USA,200,66,54,19,30,38,25,14,14,11,4,7,5,7,6,4,2,0,4,-9,-10,-2,-2,-2,3,6,2,-2,-8,-4,-5,6,-4,0,2,-5,-1,0,-7,-9,-9,-3,0,1,-1,-6,-6,-2,-4,11,-8,0,2,-9,7,2,-4,-2,4,-9,-8,2,5,-10,13,0,0,11,2,0,12,-3,0,2,3,1,0,3,-3,-5,3,-7,-4,-4,-9,17,-4,8,0,0,0,0,3,0,-1,3,0,0,0,-18,2,-6,-2,-2,-2,0,-2,0,5,7,0,12,2,3,1,1,-1,1,56
49260,Woodward, OK,-99.27,36.42,USA,100,200,100,66,15,44,8,0,45,5,14,16,7,6,0,0,6,0,8,-2,2,0,-18,-3,3,3,0,9,5,0,-8,-3,-3,-3,-3,0,-3,3,-3,-15,-8,-9,4,0,4,-4,-4,-5,0,10,4,0,-14,-5,0,-11,-20,7,13,-6,-6,0,-7,0,0,-8,8,20,6,-6,6,-6,-20,0,14,-6,0,-15,0,0,-8,-20,-11,0,0,40,0,0,-8,24,0,13,6,11,0,5,0,0,4,-27,6,11,0,-11,5,-11,-6,-6,19,-6,6,5,-5,16,9,-4,-10,14,23
43060,Shawnee, OK,-96.95,35.21,USA,200,155,40,54,25,13,12,18,17,14,12,5,10,5,10,-2,2,-4,-2,5,1,0,0,3,0,0,-1,7,-2,-2,-1,-2,8,-6,-4,-3,-7,-13,-7,-3,-8,-16,-10,2,-4,-2,-22,-5,8,-8,-3,6,5,0,8,7,2,-2,6,8,4,7,-5,5,5,-1,-3,-3,-5,-10,2,0,-11,0,-5,-2,10,-4,-2,2,2,11,8,5,-3,5,5,3,3,-1,-1,3,-3,3,-3,0,-1,-1,-1,-5,0,-1,-3,0,0,-4,9,-1,7,-3,-5,9,0,8,1,-6,-1,8,60
38500,Plymouth, IN,-86.26,41.32,USA,200,120,0,76,20,24,13,17,10,4,8,11,7,6,0,-3,20,-5,-2,-3,3,-6,3,0,0,-6,6,0,14,2,-16,-9,0,6,0,3,-3,-3,6,-3,-6,-3,-23,-9,0,4,4,-9,-4,4,-4,4,-4,0,-5,5,9,-4,-4,0,0,-5,5,-5,19,0,-4,0,4,0,-4,8,0,8,-3,7,-3,-3,-17,9,-9,13,0,-4,8,0,18,-6,3,-3,-3,7,9,-3,3,0,-3,6,5,5,-11,0,0,-3,-3,-10,-11,11,-3,-7,11,-3,-20,-14,5,4,0,-4,20
47700,Warsaw, IN,-85.86,41.24,USA,200,142,50,40,12,30,19,19,18,27,13,4,7,6,3,3,1,2,1,-2,-1,-3,1,-7,4,1,-3,-1,2,-5,1,2,0,2,0,0,-9,-4,-3,-4,1,1,-8,-3,-11,-12,0,-11,-7,-8,5,-11,-13,0,-7,-16,4,-4,12,-8,4,4,3,0,-3,7,-20,4,4,-4,0,-4,-4,-4,-22,0,6,5,0,5,10,17,-8,4,4,3,-3,3,10,3,3,12,5,5,2,-13,2,2,0,15,15,7,0,0,0,1,3,-1,1,3,1,3,3,0,-4,7,-1,0,63
132,Andorra,EURPOE,1.576,42.549,AND,200,100,80,35,29,25,10,28,28,9,7,12,7,10,11,10,3,0,0,-1,4,-2,0,7,2,-3,-1,-2,-6,-4,-6,-3,-5,-5,-5,-7,-20,-22,-6,-8,-5,-8,-4,-25,-5,-6,0,14,-8,0,5,0,-15,6,0,9,-2,-3,-6,3,-6,-6,-7,0,-8,-13,4,-9,-10,-18,-6,25,10,-10,5,-11,5,-5,11,14,4,-4,8,-8,-4,-21,-12,6,11,-5,-6,0,-13,-24,-20,0,-11,0,22,9,0,8,-28,0,28,0,8,7,6,12,16,4,4,-4,25,-3,7,13,33
44020,Spirit Lake, IA,-95.15,43.38,USA,100,200,0,66,0,66,0,0,54,25,10,0,0,26,14,18,10,4,13,0,4,7,-3,0,0,14,0,-3,-3,-11,21,3,0,0,0,0,-3,0,3,-13,0,0,3,0,-27,-14,-11,-6,0,-6,6,0,-6,6,6,-12,-14,14,6,6,5,0,-5,-6,-6,6,6,0,0,16,0,-5,5,0,-5,-5,5,5,0,9,-9,-5,-5,-18,12,5,-11,0,0,0,0,11,15,-27,0,11,15,4,-4,21,17,3,0,6,8,-2,5,10,6,-4,2,2,2,-14,-2,-5,2,5,38
133,Gibraltar,EURPOE,-5.345,36.138,GIB,200,142,50,33,44,42,18,7,8,4,16,9,7,4,16,2,1,1,-2,-7,-1,7,2,0,-2,-1,7,6,-7,-1,4,1,-3,-2,-6,-6,-6,0,-8,-2,-16,-15,-15,2,-20,-18,-3,-11,3,-16,4,-9,-4,0,-5,5,18,-13,4,4,-9,-4,14,8,-8,4,0,-13,4,-9,-16,-12,-6,-7,7,19,-26,-8,15,-7,0,14,-6,0,35,-10,15,0,4,-9,4,13,4,3,14,6,0,9,-15,6,-13,10,6,0,8,-8,-3,3,-9,-6,3,3,9,0,3,0,-6,3,34
12220,Auburn-Opelika, AL,-85.36,32.6,USA,200,96,68,49,30,16,19,21,18,12,11,8,9,7,5,4,2,3,0,0,0,0,-2,-1,-4,-1,-1,0,1,-2,0,0,0,0,-2,0,-2,0,0,-1,-4,-2,-6,-3,-7,-11,-6,-4,-3,-8,0,-8,-1,-1,1,-2,-2,-2,4,-1,-2,0,5,-3,-6,2,0,-1,2,3,4,1,-5,4,1,0,-1,3,6,-1,1,3,5,-2,-1,0,3,-3,3,0,4,0,-2,7,0,0,-8,1,2,4,-1,0,-3,1,-2,0,0,1,3,1,3,0,-1,1,2,3,1,1,225
53,Estonia,EURPOE,25.526,58.674,EST,100,200,73,37,38,30,31,14,12,12,9,10,8,11,4,4,0,4,-1,0,-6,4,0,0,1,0,-1,-1,3,0,5,-4,-4,-6,-4,-8,-8,-8,-13,-10,-8,-16,-17,-23,-42,-20,-5,-6,17,-11,-6,11,5,5,4,9,8,-4,-4,4,-4,-4,-9,-10,0,-5,0,0,-12,23,-5,10,14,12,3,3,-3,0,7,0,9,0,9,-12,-3,-3,-7,-16,4,8,10,3,3,3,-6,3,-3,-6,10,6,5,2,-5,-3,0,14,5,0,-2,-8,-2,8,-8,5,5,5,9,0,41
21260,Ellensburg, WA,-120.68,47.12,USA,100,200,111,25,66,20,4,16,10,15,10,12,4,12,5,5,-9,3,-7,-4,-2,4,-2,-2,6,-4,-2,-4,-4,-2,11,2,-6,2,6,-6,12,0,-9,6,-2,-2,5,-5,-6,-9,2,-7,-5,-2,-17,-6,3,-18,7,-3,-3,7,0,0,-7,11,3,-3,0,-7,-8,8,0,0,-3,-12,0,-4,4,-14,-11,21,4,0,4,-4,-9,-10,0,10,0,0,4,9,4,-18,9,0,4,0,8,11,0,0,13,9,5,5,5,7,0,4,-2,4,0,0,0,2,-13,2,-9,5,40
33580,Mitchell, SD,-97.97,43.67,USA,200,0,66,0,85,33,35,18,22,18,15,4,12,3,0,14,-3,6,-6,6,-3,3,6,0,-3,3,-6,6,11,0,0,2,5,-5,2,-5,-11,-9,-3,9,0,-3,-17,-12,0,-14,-16,0,-19,0,0,6,-6,-33,-10,-25,35,0,9,8,0,-8,8,0,0,0,0,-8,24,0,6,6,6,0,0,-6,-6,0,0,6,0,11,-18,0,-22,-8,0,16,7,0,13,6,0,0,5,0,5,0,5,4,0,-15,-5,5,-11,-6,0,6,6,0,0,0,5,0,-11,0,6,-6,16
15100,Brookings, SD,-96.79,44.37,USA,200,66,66,0,40,15,13,17,34,31,5,0,9,8,0,2,0,9,5,5,11,7,-2,-10,0,6,1,2,1,2,-1,-1,-5,-3,-13,-9,0,-2,3,-3,-8,-4,2,-2,4,-9,-2,-2,2,-5,-16,3,-6,0,-3,-10,-11,-17,-15,5,0,-5,0,5,14,-14,5,-5,10,0,4,8,-8,4,0,8,-8,0,-9,4,-9,4,0,4,4,4,11,0,-3,-3,14,0,0,0,6,3,3,0,-9,0,0,-6,0,0,-15,4,7,3,0,0,-7,-3,0,-8,-9,4,4,-4,22
20940,El Centro, CA,-115.37,33.04,USA,200,100,71,51,35,14,5,13,11,10,11,12,8,6,6,6,0,-2,-1,2,1,1,5,1,0,-2,1,1,-3,0,-4,1,-1,-2,0,0,-5,2,-2,-2,-4,-1,-4,-8,0,-6,-3,-1,0,-4,0,-11,0,2,2,0,3,-1,1,1,1,-3,-3,0,-2,1,-5,1,-8,-5,-3,0,-1,-6,-5,8,9,-3,0,-4,6,-3,3,5,0,9,9,10,0,3,-2,4,-2,5,4,0,3,-3,4,-3,-6,-6,11,0,2,-3,1,-1,-7,2,-8,0,-4,1,2,1,-11,-7,66
45180,Talladega-Sylacauga, AL,-86.2,33.17,USA,200,57,43,40,32,12,16,18,12,1,10,8,15,6,1,-1,-2,1,1,-1,-1,-5,-4,4,2,5,-11,-2,-7,4,2,-1,-7,9,0,-2,0,-1,-11,-3,0,-1,5,-1,-3,-7,-5,-10,-4,2,-2,2,8,-6,2,6,-4,0,0,-2,2,-4,-4,-2,2,0,2,-9,4,-2,-2,0,7,0,-2,-4,0,11,0,2,-6,8,-8,-4,9,-9,0,4,4,0,4,0,-4,-4,-2,-4,14,6,-2,2,-6,0,4,4,-6,-13,11,2,8,-4,-4,0,0,4,7,9,-3,0,58
10140,Aberdeen, WA,-123.77,47.15,USA,100,200,50,57,20,8,22,12,30,16,10,6,6,8,0,0,10,-7,-2,0,-2,-5,0,-6,0,0,0,-6,9,-3,-16,-3,3,3,10,14,-8,3,13,0,-2,0,0,2,-2,2,-2,-5,-8,-6,-6,0,-23,-9,4,0,-4,-10,0,0,-5,10,-5,5,-5,-5,-5,11,0,0,-5,15,13,-4,16,3,0,-15,0,-4,4,-4,0,0,8,-12,8,15,-7,-12,8,7,13,6,-6,-3,-6,0,3,21,-5,0,-3,8,-2,13,0,-5,0,7,2,4,-2,-15,-2,-11,9,-9,33
43320,Show Low, AZ,-110.32,35.4,USA,200,100,28,11,10,26,14,18,20,20,10,0,9,11,7,-7,5,5,11,-2,6,-2,0,-2,4,9,-3,7,3,10,3,1,-3,6,4,2,0,2,-5,1,-1,-8,-4,-10,5,-3,-3,-7,-12,-4,-7,4,-2,-15,2,0,-2,8,-26,-3,0,6,0,-3,-3,-11,0,7,7,9,-6,-6,13,9,0,-12,0,6,14,-5,8,2,0,-5,21,4,7,-1,0,0,3,0,-3,0,9,-3,1,0,-11,3,-3,14,1,5,-3,6,3,5,-1,5,0,1,5,-3,-5,-8,1,0,65
25700,Hays, KS,-99.32,38.91,USA,200,100,66,40,43,30,14,27,12,14,7,11,6,5,5,5,1,3,-8,-3,1,-9,5,5,1,-1,3,9,4,2,-1,1,4,0,1,1,-7,-4,-3,-1,-3,-10,-13,-13,-2,-10,5,0,-2,-2,-2,-8,-3,-3,0,3,3,5,0,5,-11,-9,0,-3,3,-3,-3,-3,-7,-12,4,8,0,-12,0,8,-13,0,0,4,12,0,18,3,3,-6,-3,3,3,9,5,5,10,0,-2,0,-10,-2,-5,5,5,2,2,-5,7,4,-12,7,0,9,2,4,2,2,0,2,-2,3,47
24420,Grants Pass, OR,-123.56,42.37,USA,200,40,28,0,22,9,16,7,35,14,12,10,6,14,-5,2,0,2,2,2,5,2,-10,-5,5,-2,-5,-9,-3,3,0,6,0,0,3,-3,0,5,-12,3,6,0,0,-9,-6,-7,-11,-8,-25,11,-11,0,11,-5,-5,0,0,5,5,0,5,4,17,-8,4,-8,-9,0,-5,0,5,-5,10,-4,0,0,-16,5,-5,0,0,-12,6,-13,0,19,-6,0,0,0,11,-5,11,-5,5,10,4,16,10,-10,-3,3,10,0,-7,3,3,0,-3,-3,-3,0,-21,0,4,12,-4,0,23
37080,Oxford, NC,-78.65,36.3,USA,200,40,15,72,18,15,0,21,20,17,7,7,2,14,3,0,5,-7,1,3,5,-1,-5,1,3,0,3,-5,-3,0,-3,-1,5,-5,-1,0,1,-12,-2,-6,2,2,-2,4,-4,-4,-15,8,-2,-2,-8,8,2,12,-4,-5,-2,-5,10,2,4,-4,0,4,6,-9,-7,-5,8,2,2,2,-2,-2,-2,-5,0,-5,2,5,0,-2,-8,-6,-3,0,-3,15,-5,3,5,-5,-12,-6,-7,0,-3,3,-3,-8,4,-28,20,0,4,0,0,16,10,3,14,-8,8,2,-5,5,-2,-2,32
25620,Hattiesburg, MS,-89.23,31.19,USA,200,73,42,33,30,27,9,16,25,18,18,10,17,10,4,6,7,3,3,-1,5,2,1,2,-1,-1,-1,-2,4,0,-3,-1,0,0,-3,-4,-5,-7,-5,1,-7,-3,-12,-7,-8,-3,-12,1,-5,3,-4,-4,0,-12,-7,-4,4,-2,1,-2,1,-9,5,-2,-2,0,-6,4,8,6,-2,0,5,-3,-4,2,-8,-4,1,2,2,2,-11,-4,-1,-1,-1,6,4,5,2,2,7,-2,-3,1,7,9,2,2,-1,3,6,-3,6,5,-7,9,5,4,3,-7,-3,4,0,0,-6,2,110
27980,Kahului-Wailuku-Lahaina, HI,-156.57,20.86,USA,200,133,51,38,41,23,15,20,26,19,11,13,8,8,8,5,7,4,5,6,5,0,0,2,2,2,2,4,0,1,-2,-2,1,0,-3,0,-5,-6,-6,-9,-7,-10,-7,-10,-7,-6,-20,-20,-13,-16,-8,-9,-1,0,3,-3,-1,5,5,-1,-1,1,11,-1,3,-1,-3,3,-3,1,3,-15,-11,4,5,0,-9,2,-2,-4,6,-12,2,-9,-7,2,12,2,-4,-2,-4,2,2,6,4,4,-2,6,5,3,-1,0,-5,-3,5,0,1,-1,-3,0,0,-6,-4,-2,-6,-4,9,2,41
13460,Bend-Redmond, OR,-121.23,43.91,USA,200,54,72,33,28,30,16,12,11,20,17,7,8,11,2,7,0,3,1,-1,4,6,1,0,0,0,2,-2,4,3,0,-5,-1,1,-5,-2,0,-5,-5,0,-4,0,-6,-11,-2,5,3,-1,2,-4,-3,1,2,1,-1,-4,-2,1,-4,-3,-5,0,-1,3,1,-3,-2,2,-3,-3,1,-6,11,-2,-5,-4,4,-5,-1,1,2,-5,0,1,2,6,-3,3,2,0,-9,7,7,4,4,2,2,3,-3,2,4,3,3,1,1,4,1,-1,-6,4,2,-2,3,0,0,0,0,0,123
20820,Effingham, IL,-88.59,39.06,USA,200,66,66,40,50,9,16,7,13,6,5,20,16,7,0,10,3,0,-9,6,-3,9,11,5,5,-2,-7,-2,2,-8,-3,3,2,-5,-3,3,-12,0,-7,-7,0,-4,4,7,-7,-8,0,0,12,-12,0,-14,4,-4,0,14,-9,-4,0,-5,10,0,-4,-10,10,4,-4,9,0,-9,0,-5,14,4,-9,4,-4,9,-14,9,4,-4,4,8,-4,4,0,0,-8,0,12,3,0,-11,-8,-4,9,0,4,-8,-4,4,8,0,-18,4,13,18,6,3,-9,-3,3,6,0,-6,12,8,36
11260,Anchorage, AK,-149.54,62.24,USA,200,40,58,58,26,26,23,22,1,21,15,10,8,8,3,8,3,-2,2,-1,-2,4,6,1,0,0,5,-1,0,3,0,3,0,2,1,-6,0,-6,-3,-2,-8,0,-3,-9,-5,-8,-9,-7,-2,-8,-9,-8,0,-9,-1,-8,6,-10,-2,0,4,0,-2,2,-4,2,-4,4,-2,2,-2,0,0,0,-4,-2,0,-4,7,8,-2,-6,2,-2,-7,2,2,-2,11,6,0,7,3,-5,1,14,1,0,4,1,1,11,1,-1,1,-2,-1,0,-2,-2,1,0,-4,4,5,-4,-1,2,70
