,Unnamed: 0,GEOID,geoName,geoRegion,geoLON,geoLAT,ISO3,2/14/2020,2/15/2020,2/16/2020,2/17/2020,2/18/2020,2/19/2020,2/20/2020,2/21/2020,2/22/2020,2/23/2020,2/24/2020,2/25/2020,2/26/2020,2/27/2020,2/28/2020,2/29/2020,3/1/2020,3/2/2020,3/3/2020,3/4/2020,3/5/2020,3/6/2020,3/7/2020,3/8/2020,3/9/2020,3/10/2020,3/11/2020,3/12/2020,3/13/2020,3/14/2020,3/15/2020,3/16/2020,3/17/2020,3/18/2020,3/19/2020,3/20/2020,3/21/2020,3/22/2020,3/23/2020,3/24/2020,3/25/2020,3/26/2020,3/27/2020,3/28/2020,3/29/2020,3/30/2020,3/31/2020,4/1/2020,4/2/2020,4/3/2020,4/4/2020,4/5/2020,4/6/2020,4/7/2020,4/8/2020,4/9/2020,4/10/2020,4/11/2020,4/12/2020,4/13/2020,4/14/2020,4/15/2020,4/16/2020,4/17/2020,4/18/2020,4/19/2020,4/20/2020,4/21/2020,4/22/2020,4/23/2020,4/24/2020,4/25/2020,4/26/2020,4/27/2020,4/28/2020,4/29/2020,4/30/2020,5/1/2020,5/2/2020,5/3/2020,5/4/2020,5/5/2020,5/6/2020,5/7/2020,5/8/2020,5/9/2020,5/10/2020,5/11/2020,5/12/2020,5/13/2020,5/14/2020,5/15/2020,5/16/2020,5/17/2020,5/18/2020,5/19/2020,5/20/2020,5/21/2020,5/22/2020,5/23/2020,5/24/2020,5/25/2020,5/26/2020,5/27/2020,5/28/2020,5/29/2020,5/30/2020,5/31/2020,6/1/2020,6/2/2020,6/3/2020,6/4/2020,6/5/2020,6/6/2020,6/7/2020,6/8/2020,6/9/2020,6/10/2020,6/11/2020
286,286,15500,Burlington, NC,-79.4,36.04,USA,1,20,20,0,43,-50,27,-27,18,-10,-3,20,-16,47,-47,3,19,-9,-10,22,-5,-3,33,2,-14,-13,5,5,-2,-37,-8,25,0,6,-27,3,0,14,-3,-23,-48,19,0,-6,-20,20,27,-40,6,50,-70,50,-28,-22,58,-37,0,0,-6,0,13,-13,-7,-8,40,-40,-40,-66,111,-24,-31,31,16,7,-15,-8,42,-51,40,0,-22,8,7,30,0,0,5,-10,-11,-20,0,32,28,-74,24,30,0,-23,28,14,-4,-44,13,22,-16,34,-59,63,3,-16,-9,-28,28,-5,0,38,-33,-5,-104
287,287,42940,Sevierville, TN,-83.52,35.78,USA,1,150,0,0,35,-10,-11,40,50,-16,-83,13,22,-50,73,47,-27,-46,-35,35,-22,31,58,26,-60,19,-6,-6,28,26,-36,-11,-37,-114,100,0,-40,50,26,-73,-40,66,31,-20,-57,-22,22,18,-100,66,76,-127,85,-22,-66,40,66,-142,142,0,-18,-22,-28,66,0,0,-66,80,0,-33,-22,100,-100,76,-57,57,-76,54,0,44,-31,-66,-28,66,15,52,8,-125,114,-93,100,0,45,-81,54,-33,9,-58,40,80,9,8,-63,7,25,-32,20,-13,0,13,-20,26,-12,63,0,-46,-5,-34,-40
288,288,33980,Morehead City, NC,-76.66,34.84,USA,1,85,-85,40,0,0,28,0,22,18,-100,40,0,0,-40,85,18,-40,-28,28,-66,66,85,0,-35,-15,-40,40,40,20,-31,-66,40,-40,54,0,-54,40,-66,50,-85,85,33,60,-73,-18,-133,66,0,66,-66,0,66,0,22,33,-54,54,-54,22,-22,-66,0,120,-120,-200,200,-111,66,22,0,18,-40,-66,66,0,-120,155,-28,50,-133,40,28,40,40,-11,0,-46,57,-100,100,0,43,-54,-13,13,-28,0,58,74,-40,17,-71,0,-11,-46,94,-15,-18,-50,-18,46,31,8,34,-72,85,-66,-22
289,289,36260,Ogden-Clearfield, UT,-112.82,41.43,USA,1,36,26,3,-46,5,13,26,14,-8,-26,2,20,-18,27,-1,-1,-19,-14,18,23,-17,19,-17,-33,37,0,16,-13,-1,-11,-4,-18,58,-44,-9,2,-10,2,0,-22,12,-9,0,-3,6,0,-9,-10,-20,20,16,-9,-3,6,-10,0,13,12,-50,35,15,-29,29,-25,-51,51,3,0,-15,40,-36,18,-3,-32,17,21,17,-31,13,-13,10,-35,52,-14,39,2,-29,5,-31,31,-24,15,-15,-14,0,3,3,23,2,-25,10,-10,23,-15,-7,50,-30,16,-40,20,19,-5,-11,3,-12,-18,18,-92
290,290,16020,Cape Girardeau, MO-IL,-89.77,37.32,USA,1,120,-66,120,-66,0,0,22,0,33,44,-44,-15,-100,40,28,105,-73,-18,-85,111,-33,18,15,-15,-18,0,18,28,-90,28,-28,66,-40,0,-28,0,50,-85,133,-133,111,-80,0,-40,85,-85,100,-66,50,-22,-28,-100,100,0,28,54,0,-80,0,0,0,-40,100,-142,100,50,0,-133,66,85,-85,0,100,-100,40,28,-28,-40,85,0,0,-85,40,0,80,-111,133,-50,-142,155,-120,-66,120,22,-22,-66,0,66,0,-28,50,-50,80,-15,-40,0,-28,90,-120,40,28,-28,90,-66,-66,111,-80,-40
291,291,11540,Appleton, WI,-88.37,44.29,USA,1,42,0,11,14,-20,10,-5,27,-17,0,4,-37,23,34,-40,20,-14,-30,52,-66,40,43,-11,-4,-59,37,23,-23,10,-10,0,-23,0,12,-34,15,-33,-50,80,-54,0,0,-28,15,60,-26,-22,31,-44,35,18,-82,46,0,0,60,-30,-44,13,22,18,-18,-22,31,-58,28,22,0,18,-28,-25,-54,-200,200,0,13,11,-100,125,-26,9,-20,10,9,16,-36,28,-18,-66,100,-85,15,25,50,-22,0,-18,9,-20,10,18,-18,0,18,0,8,-26,18,15,25,0,-18,-14,0,0,-8,45,-130
292,292,18180,Concord, NH,-71.68,43.3,USA,1,-15,0,-8,42,25,40,-40,4,-96,72,-12,-22,0,45,5,-5,0,51,-61,41,7,-94,57,5,14,12,0,0,-63,14,-50,20,16,-73,73,-16,-75,57,20,16,-16,-114,107,-50,15,44,-9,-10,-57,-22,66,-46,0,66,-35,0,-33,46,-13,13,40,-66,40,-40,28,-120,127,10,-10,-57,0,18,28,-28,-40,93,-75,82,-66,40,-57,57,-25,25,10,-35,44,-75,18,28,11,0,-11,0,-28,15,13,0,31,-44,60,-26,-10,-11,40,-8,-58,73,-47,54,-7,7,0,0,-33,-10,43,-150
293,293,17200,Claremont-Lebanon, NH-VT,-72.16,43.78,USA,1,125,-88,88,20,-66,40,15,-24,30,-6,-15,-52,106,-48,44,-20,0,-25,6,-85,111,-62,8,22,-6,0,25,-25,-33,18,-8,42,-34,-120,80,-15,-40,76,28,-18,-85,66,-66,40,-66,0,90,-66,-120,166,-58,15,-15,-18,57,-76,66,-90,100,-76,-28,50,-22,40,28,-46,18,-18,0,33,-33,-85,66,54,-54,0,76,-57,-50,28,-66,-200,200,-33,-22,-28,80,-15,-40,-28,0,90,0,11,-25,-15,0,0,-100,111,13,-66,40,40,-100,0,0,28,-66,111,-33,57,20,-31,-46,75,-9,-200
294,294,45,Denmark,EURPOE,10.051,55.961999999999996,DNK,1,66,69,15,38,24,21,-45,-10,30,-12,1,-9,27,-31,-20,0,18,-4,-4,11,20,-16,9,-41,15,38,-53,-2,-37,31,-44,-21,0,11,-30,-15,8,-26,66,-58,24,-54,81,-37,-60,52,-52,52,8,-60,35,-10,43,-33,0,0,-133,127,20,-114,120,-28,10,-10,80,-111,66,8,-36,-25,13,40,-8,0,16,-16,-58,73,-60,0,0,35,-22,31,8,-40,0,31,-20,43,-24,16,-47,11,10,-35,83,-42,8,-18,-22,11,36,-47,22,18,-52,44,-31,40,-8,0,16,0,7,0,-43,0
295,295,14720,Breckenridge, CO,-106.12,39.63,USA,1,90,-20,-47,60,-22,28,43,-17,4,12,-63,20,-20,7,60,-8,-34,-34,0,28,22,46,-37,4,-55,-16,66,-25,45,-3,-81,-58,15,-33,-50,50,18,-40,22,-85,66,-28,80,-54,0,40,-18,-22,40,-40,-28,28,66,-66,-120,150,-54,-66,85,-50,80,-80,66,15,-15,0,-66,0,80,-15,-40,54,-54,22,33,-80,-200,200,0,-22,0,40,-40,22,57,-76,-28,114,-93,22,33,-33,33,-54,40,0,-40,66,40,-28,-57,33,25,-127,85,18,15,35,-50,15,13,0,40,8,-73,28,22,-107
296,296,135,Luxembourg,EURPOE,6.087999999999999,49.771,LUX,1,33,35,75,-25,16,18,-40,22,4,0,4,-37,-14,51,-31,6,25,-14,19,-9,17,-17,-33,33,-27,43,-32,20,4,-42,-6,-33,-22,11,-100,-40,127,-25,-111,0,127,-76,-28,28,0,40,-18,-50,28,-28,66,-40,40,-40,-120,120,-28,0,0,-40,111,-80,-40,85,0,75,-20,-25,0,-15,-66,0,66,15,-15,-18,33,-54,22,46,-46,46,-28,-40,0,22,0,18,73,-125,90,-90,0,80,-33,0,46,-13,-15,28,40,-82,18,-18,33,25,-57,46,11,-11,54,0,-43,-40,50,9,-9,26
297,297,20500,Durham-Chapel Hill, NC,-79.1,35.99,USA,1,93,10,7,0,15,3,-24,12,5,-15,11,18,-19,19,-16,2,18,1,3,-24,9,0,-16,-2,2,6,9,-9,-4,-44,40,-10,-15,4,-9,-2,-18,-13,6,-6,-3,-26,10,-19,19,-15,24,-7,-4,7,-25,30,-5,-7,-4,-21,7,11,8,-2,2,-19,2,19,-19,11,-11,15,-33,22,6,-6,16,-10,10,0,1,0,-18,4,-11,15,8,9,-9,-14,23,-19,22,1,-26,21,-7,-1,-31,23,-11,24,0,-15,27,-6,0,-12,-12,26,-7,8,27,-10,-30,36,-17,0,3,-11,0,-63
298,298,28580,Key West, FL,-81.08,25.37,USA,1,80,66,13,0,-28,28,-6,42,-9,-10,-53,37,-6,6,51,-40,-25,19,38,-4,-8,-20,40,-51,51,-3,10,-3,22,-33,-17,9,8,-12,-51,37,-71,36,-125,50,57,0,-25,-80,80,-111,85,0,-50,0,50,-22,40,-18,-50,0,90,-66,0,40,-40,0,54,-33,-50,-40,66,22,33,-111,133,-85,-66,100,-66,66,-40,66,0,-155,133,0,33,-80,66,15,-33,18,80,-111,66,-46,75,-20,-40,-100,100,-40,66,-28,28,-28,-18,18,40,-57,33,0,35,9,53,-17,31,20,-45,5,-48,0
299,299,33740,Monroe, LA,-92.28,32.69,USA,1,109,-40,-78,52,22,-40,9,48,-5,-34,-40,54,35,-22,-20,20,-28,8,20,-37,48,36,-12,-24,-25,25,-25,19,-12,-22,28,-13,13,-46,18,15,-54,11,10,-50,40,-57,18,15,-33,-85,66,-28,129,-111,22,33,-33,0,46,-90,66,0,28,-46,-22,85,-22,-66,54,-33,-22,-66,120,11,-40,15,-80,80,-54,0,-66,138,-31,-90,66,-40,54,60,-60,25,-76,22,66,-50,0,-40,66,-13,35,-22,-120,133,33,-24,-31,-13,13,-66,54,83,-109,33,25,-25,66,-54,22,-50,90,-90,40,-127
300,300,46140,Tulsa, OK,-96.17,36.25,USA,1,85,27,-3,-13,10,0,9,25,-4,-43,7,9,22,26,-3,-35,0,15,-41,38,40,6,-13,-48,18,29,-29,7,-2,-29,9,0,-15,3,-25,15,22,-12,-21,24,-32,19,-60,28,9,-20,20,-31,-20,20,-6,12,25,-66,16,-16,53,-17,0,-46,46,-13,35,-22,-28,15,25,-32,26,-61,61,-19,25,36,-21,-21,11,5,-5,-11,11,10,0,-4,18,40,-40,-8,12,-12,4,19,-28,25,0,-16,4,11,20,-23,-16,37,-20,-26,4,62,-2,2,-19,-35,38,-15,24,7,-16,-6,-32,-24
301,301,29340,Lake Charles, LA,-93.26,30.02,USA,1,22,62,5,-58,62,-54,54,-62,70,-24,40,10,-35,-10,0,23,-46,-40,18,34,21,9,0,-35,22,-5,23,-23,34,-29,-22,-28,28,-6,0,-14,14,-6,-54,-13,60,0,0,-26,-50,-18,0,46,-13,0,13,11,-11,-13,25,28,-52,-15,40,28,0,-82,33,-54,66,-66,0,40,28,11,20,-166,163,-50,0,0,0,80,-7,-47,31,-31,-28,111,-100,44,-31,22,-22,40,-28,36,-36,-11,-13,78,-46,33,-24,84,-25,-21,-26,7,-33,78,-14,-16,-42,42,-83,88,10,0,9,-14,-62,0
302,302,10,Bahrain,ASIA,50.562,26.019000000000002,BHR,1,133,-85,66,22,0,0,46,-120,120,22,0,0,-10,-76,-120,120,-200,200,-80,-100,0,0,66,-66,0,-200,200,-100,0,0,66,66,-120,66,-66,0,-200,200,33,-33,-85,0,40,-40,66,-28,50,-200,0,200,-40,-200,0,200,0,66,-66,-200,200,-40,0,-66,120,-28,80,-200,200,0,-66,0,-200,200,-200,0,200,40,-200,0,200,66,-200,200,0,-200,0,200,-200,200,0,-200,200,66,0,0,0,-66,-200,200,66,-66,0,-200,0,0,200,-200,0,200,-200,0,200,0,0,-200,200,-66,66,0
303,303,19220,Danville, KY,-84.73,37.51,USA,1,133,-133,133,-200,200,0,0,90,-28,-100,0,100,-100,40,80,0,-111,40,50,0,-22,66,-28,0,0,-40,-66,85,0,-22,0,85,-133,85,-22,-120,120,-120,133,-22,-120,120,-66,85,-50,-100,66,40,-100,100,0,-100,0,-200,200,-200,200,-66,-200,200,100,0,-100,0,-200,200,0,120,-120,66,0,-200,0,200,0,0,133,-50,-40,0,66,-120,66,0,66,22,-133,0,133,-133,66,100,-142,66,-66,133,-200,200,0,40,28,-120,66,-66,120,-66,0,-66,66,40,-100,0,133,18,-200,200,0,-28
304,304,17780,College Station-Bryan, TX,-96.49,30.76,USA,1,163,43,20,-5,-32,0,0,84,-43,25,-25,-15,-25,56,33,-48,29,-58,15,-12,17,10,-15,-37,22,28,-22,19,18,-8,55,-25,8,-18,-35,-8,-23,38,-19,-53,-11,21,21,-47,47,-21,-47,26,11,-17,-13,0,6,-72,88,-18,-14,7,48,-62,40,40,-40,-25,-15,45,5,-5,5,-22,-28,73,-36,-11,6,-26,26,5,-11,47,-3,-32,15,13,-46,33,9,4,-8,4,8,18,-10,-7,-4,-28,-11,17,27,0,-17,25,-20,-14,31,7,-11,-4,-4,12,-21,-10,14,20,20,-53,10,-100
305,305,26090,Holland, MI,-85.89,42.59,USA,1,200,0,28,54,-33,0,-22,31,-31,11,-40,-40,54,13,-13,35,9,-58,50,0,46,-37,-93,85,18,0,28,-6,-30,-75,33,25,10,-22,-13,-33,46,22,-22,-90,90,22,-133,66,-28,0,-40,66,-28,-40,127,-11,-66,0,22,-85,-200,200,54,0,0,-15,-200,200,-22,76,-40,-18,18,-18,-85,100,-40,-28,0,0,100,-25,13,-66,54,-150,142,50,-35,-54,54,-54,66,-28,15,-80,28,22,-50,66,-100,127,-25,13,40,-82,-22,0,54,-111,111,44,-20,-11,-28,-40,105,-26,-50,28,-13,-54
306,306,159,Paraguay,SOUTH AMERICA,-58.391000000000005,-23.236,PRY,1,10,9,87,-28,21,7,6,-44,41,21,-32,44,-41,13,-13,0,25,2,-25,10,20,-2,-55,55,25,-11,-45,10,-26,-19,-17,-46,-35,25,-11,22,0,-35,44,-58,28,-46,57,-57,-22,-66,66,22,57,-76,0,40,-66,50,0,-22,-28,50,94,-94,-133,150,-54,76,-100,66,15,-111,85,33,-15,-66,80,-54,54,35,-107,-40,66,-66,133,-50,-40,40,-100,111,-33,46,-155,155,22,-50,-18,-22,22,0,33,-54,22,-22,22,46,-46,18,50,-85,-28,100,0,-11,-28,28,-28,-18,0,46,-28,-100
307,307,20780,Edwards, CO,-106.7,39.63,USA,1,100,0,-18,75,0,0,-44,44,42,-140,66,-18,57,71,-81,31,-44,13,-66,100,-18,9,30,-72,13,40,-18,9,42,-26,-47,-28,-40,-120,120,-66,40,28,0,22,-133,100,0,0,-40,0,66,22,-85,40,-40,-200,200,0,-120,100,0,-40,40,-40,-66,0,133,18,-100,0,40,80,-111,-66,100,-40,85,18,-142,66,0,0,0,111,-54,76,-160,120,40,-100,0,66,-66,111,-80,0,-40,66,0,0,22,18,0,-40,-66,0,66,0,0,40,-40,22,-22,40,-66,50,33,-33,0,-22,-66,-200
308,308,60,Finland,EURPOE,26.272,64.50399999999999,FIN,1,58,84,-7,-17,25,20,-3,14,23,-11,23,-25,2,-4,-19,0,24,0,9,6,-8,6,-28,-8,19,-31,21,-2,-5,5,-37,28,-28,-23,-11,5,-18,-50,-25,60,-47,40,-18,-35,13,40,-40,11,-57,-22,93,0,-20,28,-52,25,20,-20,-100,0,100,20,-75,66,-10,36,-60,44,-75,0,46,-66,0,0,93,-44,0,25,-100,114,-58,0,0,0,40,-11,-13,-15,15,-150,142,-40,76,0,-57,66,9,-93,66,-66,54,0,25,10,-85,66,-28,15,-54,66,31,-20,-40,0,40,-25,0,-33
309,309,46520,Urban Honolulu, HI,-158.11,21.5,USA,1,125,24,-7,0,53,8,-10,-7,32,-23,8,13,-11,19,-8,5,-20,4,31,-37,27,13,-11,-1,1,1,4,-16,-7,24,-26,-1,-8,25,-39,17,-36,23,-26,-27,7,-29,-5,19,-14,-10,-5,11,10,-15,-5,-12,18,28,-40,51,-40,-11,-46,57,-40,58,-37,46,-59,55,-42,60,19,-47,-89,89,-40,35,-75,66,24,-70,-20,20,0,-44,72,-14,32,10,-10,5,-5,-25,-24,16,-26,33,0,6,57,-40,-76,11,75,-58,-20,36,-8,40,0,-18,-40,0,9,30,6,-28,-18,57,15,-71
310,310,29860,Laurel, MS,-89.14,31.82,USA,1,0,66,120,-90,28,40,-100,100,-100,0,100,-40,-28,-40,40,50,-85,120,-13,-80,0,0,66,40,-40,-40,76,-76,0,-120,0,66,40,-200,200,120,-66,40,-100,66,0,-66,0,0,0,0,66,0,40,-40,40,-200,200,-100,0,-200,200,-40,85,-133,100,-40,-200,200,-85,66,-28,-40,-66,0,120,-28,28,-120,133,-22,-66,40,-100,0,100,0,28,-120,66,40,-40,66,-28,-40,0,0,66,-66,85,-85,0,0,0,0,66,-66,85,-85,-66,0,142,-100,-200,200,-40,0,-66,100,28,-66,-66,-200
311,311,49420,Yakima, WA,-120.74,46.46,USA,1,100,28,-90,15,35,-10,-76,66,-28,80,-66,13,40,-82,0,75,-58,66,15,6,-6,35,-85,-46,18,-40,76,61,0,-83,25,20,-20,-40,28,-13,44,-93,0,54,25,-40,-18,0,-85,40,-40,40,100,-100,66,-40,0,54,-80,114,-75,0,-50,28,85,-35,-80,28,40,28,-90,80,-54,22,-85,100,15,-54,-120,0,160,0,-25,25,-57,18,-18,-22,76,28,-82,-22,76,-76,40,50,-10,0,-25,-33,-22,-28,90,-46,75,-44,-33,0,18,28,-28,-40,40,0,15,-80,90,40,-142,66,76,-200
312,312,48300,Wenatchee, WA,-120.27,47.82,USA,1,0,0,54,-111,66,-28,-40,127,-100,28,-28,0,50,46,22,-22,-13,-15,-40,-120,120,66,0,22,-66,-133,66,0,120,-13,-80,-100,-200,200,-22,-200,200,-120,-66,66,0,-66,-200,200,-200,200,-133,-200,200,-120,100,66,-142,100,-40,66,-28,-40,66,-28,-100,142,-100,66,-66,-66,142,-142,-200,200,-133,-200,200,-66,100,-40,0,40,80,-80,0,0,-40,0,100,-40,-120,66,0,-66,120,22,18,-66,-40,85,-50,28,54,35,-50,-100,66,0,-28,50,33,-111,0,0,111,-33,18,-18,-85,66,54,-54
313,313,40820,Ruston, LA,-92.66,32.6,USA,1,114,30,69,-81,0,7,-80,66,-18,40,-22,28,98,-35,-44,0,13,-46,37,-31,6,-26,-8,45,-37,55,-62,22,-30,37,-6,-14,-36,36,-36,-11,-28,40,-40,0,-40,40,-18,46,-90,28,0,-120,133,18,-18,-50,0,0,50,18,-40,22,46,-46,-85,0,111,-54,40,-18,-85,100,-40,-66,85,0,-85,111,0,-54,0,-28,66,-66,66,-40,-66,66,-28,28,40,-18,-22,-28,107,-22,-155,160,-11,-28,-40,54,-15,15,13,-28,50,-85,40,15,-80,50,33,44,-58,-18,33,-15,0,15,-111,66
314,314,18900,Crossville, TN,-85.0,35.95,USA,1,100,-200,200,0,66,-200,200,-200,200,-66,0,-200,200,66,-200,200,-200,200,-200,200,40,-200,200,0,0,-66,0,0,120,-28,0,-100,120,-66,0,-66,0,-200,0,0,200,0,-66,100,0,-100,0,-200,200,-200,200,0,0,0,0,-200,0,200,66,-200,0,200,0,0,0,0,-200,0,0,0,200,66,0,-66,120,-200,200,-66,-200,0,0,200,-200,200,66,40,-100,66,-66,-200,200,-40,0,0,40,-40,-66,66,-66,0,150,-200,0,200,-200,0,200,66,-200,200,-200,200,100,-40,-66,100,-100,-200
315,315,39020,Portsmouth, OH,-82.99,38.8,USA,1,66,-120,-200,200,80,-80,28,40,-40,0,-28,28,22,-85,100,-100,-66,133,-85,40,28,54,-80,28,0,40,-100,40,28,22,-133,133,-85,0,40,50,-50,28,40,-200,200,66,-66,66,0,0,0,-66,133,-50,-100,100,-100,0,0,120,0,-200,0,200,-28,28,-28,-40,0,0,-200,200,66,-66,-200,200,-200,200,100,0,0,-40,0,-66,120,-66,-66,0,120,-28,0,50,-200,200,0,40,28,-120,0,66,-66,100,50,-50,0,28,22,-22,-66,40,-40,85,-85,40,-40,0,85,0,-22,40,-40,-120
316,316,32500,Maysville, KY,-83.82,38.6,USA,1,0,0,200,-200,200,-200,200,0,-200,200,-40,-66,0,-200,200,-85,-66,0,-200,0,200,0,66,-200,200,-200,200,-40,100,-66,-40,-66,0,66,-66,0,-200,200,-66,-200,200,-100,0,0,66,-200,0,200,-200,200,-200,0,200,0,0,66,-200,200,0,0,0,0,-200,200,-200,200,-100,-200,0,200,0,-200,0,0,0,0,200,0,-200,0,0,200,100,-200,200,-200,200,-40,0,0,-200,200,-200,200,-200,0,200,-66,-200,200,-66,-200,200,-200,200,0,0,66,-66,66,-66,-200,200,-200,200,-40,0,-200
317,317,34460,Mount Sterling, KY,-83.75,38.05,USA,1,-66,100,50,-22,0,22,57,-25,0,-15,-66,28,-66,40,50,-22,22,46,-66,54,0,0,13,11,20,-75,-50,80,-54,-28,28,-120,142,-66,28,54,-15,-100,66,0,0,-66,-66,0,0,0,66,0,0,0,-66,66,85,18,-142,120,-28,50,-133,0,0,120,-66,66,-66,66,-120,133,-133,0,66,0,0,40,-40,-200,200,66,0,-66,66,0,40,28,-28,0,-100,0,0,0,150,-80,-40,40,28,-66,-66,100,0,80,-54,-120,100,66,-40,54,-80,0,0,-100,-200,200,142,-100,0,40,-40,-200
318,318,24100,Gloversville, NY,-74.42,43.11,USA,1,0,0,200,66,0,66,-66,-66,0,100,-200,200,66,0,0,0,-66,-200,200,-66,0,0,66,-66,100,-100,100,-100,66,85,-85,-200,200,-66,-200,200,66,-66,-200,200,-66,0,-200,0,0,200,-200,200,-200,200,100,-200,200,-200,200,66,40,-200,200,-200,200,0,100,-100,0,-200,200,66,0,-200,0,200,-66,0,66,66,-66,-66,0,0,0,0,66,0,0,-66,0,100,-40,-66,100,-100,0,66,0,-66,120,-120,-200,200,66,0,40,-100,0,0,-200,200,66,-200,200,-40,0,0,40,-40,40,-40
319,319,48540,Wheeling, WV-OH,-80.84,39.97,USA,1,54,0,0,60,-36,-11,-28,50,26,-73,15,44,-58,66,0,15,-54,-46,75,42,-51,66,-5,-45,-18,26,26,-12,-60,72,-51,0,-10,10,9,-9,-50,-40,22,-22,100,-82,18,0,-100,100,15,-54,66,-90,50,-133,142,15,-54,66,-66,54,-54,54,-200,200,-54,-66,66,-66,100,-40,-28,0,-40,-66,66,85,-50,90,-66,0,0,40,-18,-50,100,-25,0,13,-46,0,0,46,-66,-28,-40,0,0,0,100,15,-33,33,-15,-66,50,-22,40,-40,0,40,-40,54,-15,15,35,-10,-40,15,-80,50
320,320,45780,Toledo, OH,-83.78,41.5,USA,1,26,8,39,-11,-4,21,3,14,-2,-23,-7,-22,44,-17,17,4,-8,-1,-14,0,31,4,-30,5,5,1,12,-23,-7,27,-16,-1,-34,14,2,-11,-13,15,-50,43,-13,-15,-7,16,-46,29,0,-11,0,4,-50,53,-8,-18,-28,18,-25,35,4,9,-24,5,-11,21,25,-45,5,24,0,-42,46,-40,51,-40,28,-23,5,14,-9,28,-38,10,-15,10,40,26,-13,-23,-45,66,16,9,-22,0,-37,15,37,-41,56,-37,5,10,-51,35,3,8,2,-11,0,2,-29,20,3,-3,19,-26,26,-60
321,321,27340,Jacksonville, NC,-77.43,34.73,USA,1,0,0,200,-66,-66,-200,200,66,40,-40,0,0,85,0,-22,-66,-66,66,-200,200,0,160,-57,-133,100,-100,142,-18,33,-33,-22,-28,0,50,-200,200,0,40,-40,40,-40,66,76,-160,66,-66,-200,200,-200,200,-200,0,200,-66,66,0,-66,66,40,-100,66,-66,66,40,-100,0,0,-200,200,40,-100,133,-133,100,-200,200,-66,100,-40,66,-200,200,40,-100,133,-133,-200,200,-66,0,120,40,-18,-133,120,-66,0,0,0,111,-150,0,120,-200,200,-50,-100,120,-66,0,-200,200,40,0,-40,66,0,-66
322,322,24780,Greenville, NC,-77.37,35.59,USA,1,120,-28,-100,66,40,-200,200,28,22,-85,0,40,0,80,-80,50,-50,0,-40,100,-100,-66,100,0,28,0,22,-22,-66,40,-40,66,-200,200,28,-28,-40,0,-200,200,-66,0,-66,0,-200,200,66,66,-66,0,40,-100,66,-200,200,-66,100,-100,66,40,-100,120,-28,28,-200,200,66,-200,200,100,-40,-66,0,66,-66,100,0,-200,200,0,66,0,-66,-200,200,0,-66,66,-66,66,111,-54,0,-66,40,-100,66,-200,200,66,40,-100,0,66,0,-66,66,66,-200,200,66,-66,66,-66,100,28,-66,-200
323,323,37060,Oxford, MS,-89.48,34.36,USA,1,90,-28,0,15,66,-24,0,0,8,-8,-20,56,-46,26,14,-14,20,-28,0,40,5,-23,-14,-125,66,0,58,-9,26,-8,28,-66,-28,28,22,-66,-22,0,40,-40,22,0,33,-54,-120,66,66,-120,150,-80,0,80,-33,-22,0,22,-50,28,-28,80,0,-54,0,22,-50,0,66,-142,0,133,0,0,-133,100,0,50,-22,40,-66,0,66,0,-100,100,0,0,28,-90,28,54,52,-52,35,-66,46,0,-66,66,0,-90,-40,40,90,-13,35,-22,22,-66,18,0,-18,57,-57,0,33,13,-46,-22
324,324,39,Costa Rica,NORTH AMERICA,-84.189,9.971,CRI,1,0,200,0,0,138,-9,-10,-76,40,0,-18,18,66,-52,-80,80,-33,33,35,-35,13,11,20,24,-33,-35,-33,33,-15,-40,40,-40,22,18,-18,-85,-200,0,200,0,100,-100,142,-100,-200,200,40,-40,85,-200,200,66,-66,66,0,0,-200,200,28,-120,0,100,-40,0,0,0,0,40,-40,40,-40,0,-200,0,0,0,200,100,-100,100,-200,0,200,-100,0,-200,200,-66,0,100,-100,133,-133,0,0,100,-40,0,0,-66,0,0,-200,200,40,0,-100,100,-100,-200,200,66,40,-40,-66,0,-200,0
325,325,12660,Baraboo, WI,-89.95,43.43,USA,1,111,-15,-142,133,0,18,0,58,-31,-13,13,0,-46,33,13,72,-61,-76,54,0,0,72,-22,0,-8,-20,28,-28,-25,-33,46,-155,-200,200,100,-66,80,-150,100,-40,40,-100,120,-28,-100,120,-66,0,85,-50,28,-66,66,0,0,-66,66,-28,80,-80,-100,142,-40,0,0,-200,200,-66,0,66,85,-85,100,-66,28,-120,0,66,-66,133,-85,-200,200,100,-100,100,-200,200,40,28,-120,133,-133,66,0,-66,142,-100,100,-40,-28,0,28,0,22,66,-22,-90,-100,150,25,-57,46,-28,-40,-28,50,-22
326,326,48580,Whitewater-Elkhorn, WI,-88.54,42.67,USA,1,50,88,-105,85,-35,-15,15,66,-24,-9,-10,-25,0,0,52,-40,0,-13,-80,114,-44,44,0,-44,35,18,-82,66,33,-54,-46,0,33,-111,66,-28,100,-25,-54,54,-80,0,100,-25,-33,18,-18,-22,76,-57,-22,40,-100,100,-66,50,33,-150,120,0,-66,100,0,40,-11,-28,-66,-100,0,120,85,-66,-22,22,-50,28,40,15,0,-33,0,33,-15,15,-33,0,46,0,-46,46,0,0,-28,0,0,40,-76,22,94,6,-50,-25,35,-22,54,-15,-8,-75,18,-18,57,10,-35,83,-72,0,0,-120
